Datetime,Outdoor Temperature (°C),Feels Like (°C),Dew Point (°C),Wind Speed (m/sec),Wind Gust (m/sec),Max Daily Gust (m/sec),Wind Direction (°),Hourly Rain (mm/hr),Event Rain (mm),Daily Rain (mm),Weekly Rain (mm),Monthly Rain (mm),Yearly Rain (mm),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Outdoor Battery,Avg Wind Direction (10 mins) (°),Avg Wind Speed (10 mins) (m/sec)
2023-05-17 13:00:00,39.62,47.49,23.54,1.08,1.89,3.77,129.50,0.00,0.00,0.00,4.10,157.80,1289.20,40.25,5.92,656.37,1.00,127.50,0.97
2023-05-17 14:00:00,39.52,46.70,23.10,1.08,1.93,4.60,146.17,0.00,0.00,0.00,4.10,157.80,1289.20,39.42,5.00,562.69,1.00,127.17,1.23
2023-05-17 15:00:00,39.72,45.80,22.16,1.03,2.12,4.60,130.50,0.00,0.00,0.00,4.10,157.80,1289.20,36.75,3.67,437.23,1.00,142.25,1.19
2023-05-17 16:00:00,39.27,45.63,22.44,1.03,1.94,4.60,125.08,0.00,0.00,0.00,4.10,157.80,1289.20,38.42,2.08,266.71,1.00,121.75,1.12
2023-05-17 17:00:00,37.44,46.85,25.13,1.21,2.16,4.60,133.17,0.00,0.00,0.00,4.10,157.80,1289.20,49.75,0.42,92.88,1.00,148.50,1.18
2023-05-17 18:00:00,35.73,44.68,25.20,0.67,1.25,4.60,154.00,0.00,0.00,0.00,4.10,157.80,1289.20,54.92,0.00,8.75,1.00,152.83,0.71
2023-05-17 19:00:00,34.72,42.94,24.99,0.23,0.58,4.60,160.25,0.00,0.00,0.00,4.10,157.80,1289.20,57.25,0.00,0.00,1.00,158.42,0.34
2023-05-17 20:00:00,32.89,41.04,25.40,0.25,0.62,4.60,141.42,0.00,0.00,0.00,4.10,157.80,1289.20,64.92,0.00,0.00,1.00,143.33,0.12
2023-05-17 21:00:00,31.76,42.47,27.31,2.12,3.93,6.78,110.75,0.00,0.00,0.00,4.10,157.80,1289.20,77.58,0.00,0.00,1.00,100.08,1.80
2023-05-17 22:00:00,30.17,39.07,26.97,1.90,3.68,8.20,109.25,0.00,0.00,0.00,4.10,157.80,1289.20,83.00,0.00,0.00,1.00,105.58,1.55
2023-05-17 23:00:00,29.98,38.58,26.87,1.03,2.29,8.20,139.00,0.00,0.00,0.00,4.10,157.80,1289.20,83.42,0.00,0.00,1.00,143.92,1.16
2023-05-18 00:00:00,30.09,38.95,26.97,0.46,1.04,2.51,167.92,0.00,0.00,0.00,4.10,157.80,1289.20,83.42,0.00,0.00,1.00,168.33,0.59
2023-05-18 01:00:00,30.07,39.16,27.12,0.78,1.47,3.02,183.50,0.00,0.00,0.00,4.10,157.80,1289.20,84.25,0.00,0.00,1.00,175.00,0.86
2023-05-18 02:00:00,29.91,38.39,26.84,0.44,0.96,3.10,174.92,0.00,0.00,0.00,4.10,157.80,1289.20,83.67,0.00,0.00,1.00,179.25,0.49
2023-05-18 03:00:00,29.68,37.66,26.59,0.67,1.21,3.10,188.50,0.00,0.00,0.00,4.10,157.80,1289.20,83.58,0.00,0.00,1.00,181.17,0.54
2023-05-18 04:00:00,29.00,36.35,26.58,0.62,1.17,3.10,263.33,0.00,0.00,0.00,4.10,157.80,1289.20,86.92,0.00,0.00,1.00,251.67,0.62
2023-05-18 05:00:00,28.48,35.27,26.48,0.81,1.58,3.10,270.58,0.00,0.00,0.00,4.10,157.80,1289.20,89.00,0.00,0.81,1.00,264.25,0.78
2023-05-18 06:00:00,28.70,35.62,26.42,0.73,1.68,3.35,241.17,0.00,0.00,0.00,4.10,157.80,1289.20,87.58,0.00,43.70,1.00,245.33,0.91
2023-05-18 07:00:00,29.68,37.73,26.63,0.53,1.00,4.10,232.92,0.00,0.00,0.00,4.10,157.80,1289.20,83.75,0.83,132.66,1.00,222.00,0.50
2023-05-18 08:00:00,31.18,39.70,26.20,1.19,2.38,4.10,251.08,0.00,0.00,0.00,4.10,157.80,1289.20,75.08,2.83,339.03,1.00,275.00,1.21
2023-05-18 09:00:00,32.78,42.15,26.21,1.19,2.11,4.10,236.17,0.00,0.00,0.00,4.10,157.80,1289.20,68.50,5.42,597.27,1.00,221.92,1.18
2023-05-18 10:00:00,34.67,44.61,26.07,1.19,2.21,4.60,211.92,0.00,0.00,0.00,4.10,157.80,1289.20,61.25,6.00,663.59,1.00,224.25,1.17
2023-05-18 11:00:00,36.23,45.88,25.54,1.12,2.07,4.60,228.33,0.00,0.00,0.00,4.10,157.80,1289.20,54.50,6.00,688.20,1.00,215.33,1.20
2023-05-18 12:00:00,37.98,47.44,25.02,0.93,2.22,4.60,224.00,0.00,0.00,0.00,4.10,157.80,1289.20,48.08,6.17,708.67,1.00,221.58,1.09
2023-05-18 13:00:00,39.24,47.40,23.88,0.79,1.72,4.60,164.00,0.00,0.00,0.00,4.10,157.80,1289.20,41.92,6.00,662.16,1.00,178.92,0.96
2023-05-18 14:00:00,39.77,45.91,22.19,0.95,2.00,4.60,179.17,0.00,0.00,0.00,4.10,157.80,1289.20,36.75,5.08,571.11,1.00,155.75,1.07
2023-05-18 15:00:00,39.19,46.62,23.36,0.91,2.11,4.72,96.08,0.00,0.00,0.00,4.10,157.80,1289.20,40.83,3.25,386.72,1.00,137.75,1.07
2023-05-18 16:00:00,34.61,40.29,23.08,1.76,3.47,5.31,119.25,0.00,0.00,0.00,4.10,157.80,1289.20,51.67,0.67,118.33,1.00,68.33,1.79
2023-05-18 17:00:00,30.20,34.43,22.97,1.47,2.64,5.97,213.42,0.00,0.00,0.00,4.10,157.80,1289.20,65.42,0.00,13.22,1.00,206.75,1.52
2023-05-18 18:00:00,29.67,33.64,22.93,0.99,2.07,6.10,252.00,0.00,0.00,0.00,4.10,157.80,1289.20,67.33,0.00,4.44,1.00,242.92,0.99
2023-05-18 19:00:00,28.84,32.01,22.34,1.17,2.21,6.10,240.25,0.00,0.00,0.00,4.10,157.80,1289.20,68.08,0.00,0.00,1.00,239.50,1.41
2023-05-18 20:00:00,29.78,33.33,22.42,0.72,1.51,6.10,139.75,0.00,0.00,0.00,4.10,157.80,1289.20,64.75,0.00,0.00,1.00,142.08,0.80
2023-05-18 21:00:00,29.58,33.70,23.14,0.75,1.74,6.10,171.83,0.00,0.00,0.00,4.10,157.80,1289.20,68.42,0.00,0.00,1.00,169.25,0.77
2023-05-18 22:00:00,29.38,33.56,23.35,0.63,1.22,6.10,231.58,0.00,0.00,0.00,4.10,157.80,1289.20,70.17,0.00,0.00,1.00,239.92,0.62
2023-05-18 23:00:00,29.59,33.60,23.03,0.49,0.83,6.10,241.58,0.00,0.00,0.00,4.10,157.80,1289.20,68.00,0.00,0.00,1.00,232.42,0.48
2023-05-19 00:00:00,28.76,32.59,23.24,0.25,0.42,0.58,247.67,0.00,0.00,0.00,4.10,157.80,1289.20,72.25,0.00,0.00,1.00,256.42,0.24
2023-05-19 01:00:00,28.82,32.88,23.45,0.29,0.71,1.33,208.92,0.00,0.00,0.00,4.10,157.80,1289.20,72.83,0.00,0.00,1.00,207.92,0.28
2023-05-19 02:00:00,28.03,31.57,23.43,0.23,0.58,1.50,235.50,0.00,0.00,0.00,4.10,157.80,1289.20,76.17,0.00,0.00,1.00,232.25,0.38
2023-05-19 03:00:00,26.95,29.18,23.43,0.30,0.62,1.50,249.67,0.00,0.00,0.00,4.10,157.80,1289.20,81.08,0.00,0.00,1.00,249.33,0.33
2023-05-19 04:00:00,26.81,29.03,23.57,0.48,0.88,1.50,257.50,0.00,0.00,0.00,4.10,157.80,1289.20,82.33,0.00,0.00,1.00,245.67,0.42
2023-05-19 05:00:00,26.37,27.41,23.43,0.18,0.50,1.50,245.33,0.00,0.00,0.00,4.10,157.80,1289.20,83.83,0.00,0.72,1.00,250.00,0.25
2023-05-19 06:00:00,26.76,28.87,23.28,0.59,1.12,1.58,253.17,0.00,0.00,0.00,4.10,157.80,1289.20,81.25,0.00,43.88,1.00,267.42,0.53
2023-05-19 07:00:00,28.58,32.57,23.57,0.62,1.46,2.00,221.17,0.00,0.00,0.00,4.10,157.80,1289.20,74.42,1.25,170.17,1.00,214.42,0.64
2023-05-19 08:00:00,30.04,35.31,24.12,1.04,1.50,2.00,221.67,0.00,0.00,0.00,4.10,157.80,1289.20,70.67,3.17,382.96,1.00,210.67,0.92
2023-05-19 09:00:00,32.21,38.77,24.43,0.99,1.63,2.20,182.92,0.00,0.00,0.00,4.10,157.80,1289.20,63.75,5.58,616.18,1.00,204.17,0.86
2023-05-19 10:00:00,34.21,42.14,24.88,0.81,1.91,3.27,192.50,0.00,0.00,0.00,4.10,157.80,1289.20,58.50,6.00,667.79,1.00,209.33,0.87
2023-05-19 11:00:00,35.73,44.35,25.01,0.93,2.03,3.60,191.25,0.00,0.00,0.00,4.10,157.80,1289.20,54.25,6.00,689.51,1.00,215.25,1.12
2023-05-19 12:00:00,37.26,46.72,25.19,0.90,1.93,3.60,219.33,0.00,0.00,0.00,4.10,157.80,1289.20,50.42,6.00,701.82,1.00,188.92,1.05
2023-05-19 13:00:00,38.25,47.81,25.01,0.87,2.12,3.60,203.42,0.00,0.00,0.00,4.10,157.80,1289.20,47.33,6.00,660.95,1.00,193.08,1.03
2023-05-19 14:00:00,39.05,47.20,23.88,0.89,1.95,3.60,187.92,0.00,0.00,0.00,4.10,157.80,1289.20,42.42,5.00,556.55,1.00,189.42,0.98
2023-05-19 15:00:00,38.46,48.18,24.97,1.79,2.51,3.93,151.17,0.00,0.00,0.00,4.10,157.80,1289.20,46.92,3.58,417.17,1.00,155.33,1.44
2023-05-19 16:00:00,37.44,48.07,25.86,1.66,2.88,4.10,153.25,0.00,0.00,0.00,4.10,157.80,1289.20,51.92,2.00,254.49,1.00,157.17,1.55
2023-05-19 17:00:00,36.02,45.62,25.55,1.52,2.96,4.10,136.67,0.00,0.00,0.00,4.10,157.80,1289.20,55.08,0.25,67.58,1.00,145.42,1.53
2023-05-19 18:00:00,34.68,43.51,25.38,0.66,1.47,4.10,149.08,0.00,0.00,0.00,4.10,157.80,1289.20,58.67,0.00,3.21,1.00,146.25,0.72
2023-05-19 19:00:00,33.88,41.50,24.74,0.08,0.38,4.10,141.42,0.00,0.00,0.00,4.10,157.80,1289.20,59.08,0.00,0.00,1.00,141.58,0.05
2023-05-19 20:00:00,33.29,40.56,24.66,0.23,0.75,4.10,184.33,0.00,0.00,0.00,4.10,157.80,1289.20,60.83,0.00,0.00,1.00,170.33,0.25
2023-05-19 21:00:00,32.46,39.45,24.68,0.29,0.75,4.10,140.25,0.00,0.00,0.00,4.10,157.80,1289.20,63.83,0.00,0.00,1.00,140.42,0.25
2023-05-19 22:00:00,31.08,39.23,25.98,0.77,1.43,4.10,116.08,0.00,0.00,0.00,4.10,157.80,1289.20,74.50,0.00,0.00,1.00,128.58,0.77
2023-05-19 23:00:00,30.12,38.45,26.59,0.81,1.42,4.10,97.00,0.00,0.00,0.00,4.10,157.80,1289.20,81.58,0.00,0.00,1.00,122.42,0.62
2023-05-20 00:00:00,29.42,37.15,26.58,0.74,1.46,1.86,116.25,0.00,0.00,0.00,4.10,157.80,1289.20,84.83,0.00,0.00,1.00,127.75,0.66
2023-05-20 01:00:00,28.83,35.93,26.47,0.23,0.71,3.10,199.42,0.00,0.00,0.00,4.10,157.80,1289.20,87.17,0.00,0.00,1.00,202.33,0.26
2023-05-20 02:00:00,28.76,34.68,25.54,0.33,0.75,3.10,222.08,0.00,0.00,0.00,4.10,157.80,1289.20,83.00,0.00,0.00,1.00,225.83,0.45
2023-05-20 03:00:00,28.70,33.43,24.37,0.28,0.67,3.10,217.92,0.00,0.00,0.00,4.10,157.80,1289.20,77.50,0.00,0.00,1.00,213.33,0.31
2023-05-20 04:00:00,28.40,32.66,24.09,0.31,0.88,3.10,229.50,0.00,0.00,0.00,4.10,157.80,1289.20,77.58,0.00,0.00,1.00,227.00,0.36
2023-05-20 05:00:00,28.15,31.58,23.07,0.97,1.62,3.10,266.83,0.00,0.00,0.00,4.10,157.80,1289.20,74.08,0.00,0.78,1.00,254.17,0.85
2023-05-20 06:00:00,28.36,31.97,23.22,0.99,1.68,3.10,268.58,0.00,0.00,0.00,4.10,157.80,1289.20,73.83,0.00,45.43,1.00,276.75,0.99
2023-05-20 07:00:00,29.82,35.03,24.16,1.10,1.89,3.31,266.75,0.00,0.00,0.00,4.10,157.80,1289.20,71.75,1.25,177.32,1.00,273.17,1.07
2023-05-20 08:00:00,31.36,38.07,24.84,1.17,2.44,3.77,237.42,0.00,0.00,0.00,4.10,157.80,1289.20,68.50,3.33,395.49,1.00,266.00,1.28
2023-05-20 09:00:00,32.73,40.65,25.30,1.77,3.06,4.10,240.58,0.00,0.00,0.00,4.10,157.80,1289.20,65.08,5.67,638.11,1.00,247.08,1.65
2023-05-20 10:00:00,34.52,44.20,25.93,1.58,2.62,4.10,231.50,0.00,0.00,0.00,4.10,157.80,1289.20,61.17,6.00,692.17,1.00,242.42,1.35
2023-05-20 11:00:00,35.86,46.42,26.14,1.39,2.69,4.60,214.50,0.00,0.00,0.00,4.10,157.80,1289.20,57.58,6.00,696.98,1.00,218.58,1.40
2023-05-20 12:00:00,37.15,47.86,25.95,1.37,2.33,4.60,221.17,0.00,0.00,0.00,4.10,157.80,1289.20,53.08,6.17,708.68,1.00,214.08,1.30
2023-05-20 13:00:00,38.04,47.37,24.92,1.41,2.43,4.60,215.67,0.00,0.00,0.00,4.10,157.80,1289.20,47.58,6.00,667.48,1.00,227.92,1.31
2023-05-20 14:00:00,38.88,47.72,24.44,1.07,1.94,4.60,178.58,0.00,0.00,0.00,4.10,157.80,1289.20,44.17,4.75,541.12,1.00,153.17,1.05
2023-05-20 15:00:00,38.92,46.92,23.84,0.91,1.81,4.60,148.25,0.00,0.00,0.00,4.10,157.80,1289.20,42.50,3.42,405.18,1.00,139.00,0.92
2023-05-20 16:00:00,37.68,44.56,23.29,0.76,1.25,4.60,172.08,0.00,0.00,0.00,4.10,157.80,1289.20,44.00,0.58,110.32,1.00,167.50,0.66
2023-05-20 17:00:00,35.43,42.82,24.23,0.27,0.83,4.60,159.83,0.00,0.00,0.00,4.10,157.80,1289.20,52.67,0.00,30.07,1.00,170.92,0.30
2023-05-20 18:00:00,33.77,40.61,24.24,0.13,0.50,4.60,151.42,0.00,0.00,0.00,4.10,157.80,1289.20,57.67,0.00,5.72,1.00,166.17,0.16
2023-05-20 19:00:00,32.67,38.67,23.82,0.06,0.33,4.60,237.92,0.00,0.00,0.00,4.10,157.80,1289.20,59.83,0.00,0.00,1.00,226.17,0.03
2023-05-20 20:00:00,32.21,39.07,24.64,0.33,0.62,4.60,196.83,0.00,0.00,0.00,4.10,157.80,1289.20,64.50,0.00,0.00,1.00,210.25,0.25
2023-05-20 21:00:00,32.02,42.18,26.88,0.93,1.81,4.60,131.42,0.00,0.00,0.00,4.10,157.80,1289.20,74.42,0.00,0.00,1.00,134.58,0.90
2023-05-20 22:00:00,31.43,41.31,26.97,0.55,1.25,4.60,147.00,0.00,0.00,0.00,4.10,157.80,1289.20,77.25,0.00,0.00,1.00,142.92,0.71
2023-05-20 23:00:00,30.34,38.85,26.58,0.48,1.25,4.60,127.17,0.00,0.00,0.00,4.10,157.80,1289.20,80.50,0.00,0.00,1.00,125.67,0.53
2023-05-21 00:00:00,29.64,37.45,26.51,1.29,2.03,2.80,112.17,0.00,0.00,0.00,0.00,157.80,1289.20,83.33,0.00,0.00,1.00,106.92,1.24
2023-05-21 01:00:00,29.12,36.31,26.36,0.29,0.67,3.10,181.33,0.00,0.00,0.00,0.00,157.80,1289.20,85.17,0.00,0.00,1.00,157.75,0.31
2023-05-21 02:00:00,28.76,35.65,26.38,0.20,0.54,3.10,151.83,0.00,0.00,0.00,0.00,157.80,1289.20,87.08,0.00,0.00,1.00,171.67,0.13
2023-05-21 03:00:00,28.53,35.23,26.38,0.10,0.33,3.10,191.17,0.00,0.00,0.00,0.00,157.80,1289.20,88.25,0.00,0.00,1.00,189.08,0.09
2023-05-21 04:00:00,28.07,33.64,25.70,0.27,0.62,3.10,238.42,0.00,0.00,0.00,0.00,157.80,1289.20,87.17,0.00,0.00,1.00,236.17,0.27
2023-05-21 05:00:00,28.30,32.23,23.67,0.53,1.00,3.10,237.42,0.00,0.00,0.00,0.00,157.80,1289.20,76.00,0.00,0.28,1.00,234.50,0.53
2023-05-21 06:00:00,27.80,31.07,23.15,0.82,1.29,3.10,265.50,0.00,0.00,0.00,0.00,157.80,1289.20,76.00,0.00,27.97,1.00,252.92,0.60
2023-05-21 07:00:00,28.76,32.60,23.24,0.47,1.09,3.10,168.33,0.00,0.00,0.00,0.00,157.80,1289.20,72.17,0.42,76.60,1.00,180.25,0.43
2023-05-21 08:00:00,27.88,31.77,24.03,1.46,2.56,4.10,112.83,0.00,0.00,0.00,0.00,157.80,1289.20,79.75,0.00,37.50,1.00,146.92,1.11
2023-05-21 09:00:00,26.82,28.47,22.18,0.56,1.18,4.56,172.00,0.00,0.00,0.00,0.00,157.80,1289.20,75.83,0.50,100.04,1.00,142.83,0.77
2023-05-21 10:00:00,28.36,31.69,22.82,0.53,0.88,4.60,229.50,0.00,0.00,0.00,0.00,157.80,1289.20,72.00,2.00,259.61,1.00,221.75,0.53
2023-05-21 11:00:00,30.82,36.48,24.15,0.69,1.38,4.60,234.83,0.00,0.00,0.00,0.00,157.80,1289.20,67.83,4.75,532.43,1.00,224.83,0.88
2023-05-21 12:00:00,33.77,41.76,25.03,1.32,2.48,4.60,249.33,0.00,0.00,0.00,0.00,157.80,1289.20,60.58,6.58,714.00,1.00,247.08,1.15
2023-05-21 13:00:00,35.73,42.52,23.68,1.12,2.12,4.60,205.00,0.00,0.00,0.00,0.00,157.80,1289.20,50.25,6.08,688.48,1.00,205.17,1.30
2023-05-21 14:00:00,36.77,42.57,22.64,1.05,2.14,4.60,187.92,0.00,0.00,0.00,0.00,157.80,1289.20,44.42,4.83,555.28,1.00,192.42,1.16
2023-05-21 15:00:00,36.32,42.90,23.38,1.80,3.06,4.60,143.83,0.00,0.00,0.00,0.00,157.80,1289.20,47.58,3.67,445.22,1.00,129.08,1.85
2023-05-21 16:00:00,35.93,42.52,23.47,1.25,2.35,4.60,153.92,0.00,0.00,0.00,0.00,157.80,1289.20,48.92,2.17,269.30,1.00,152.83,1.33
2023-05-21 17:00:00,34.46,40.73,23.63,0.62,1.42,4.60,164.50,0.00,0.00,0.00,0.00,157.80,1289.20,53.58,0.08,38.25,1.00,159.42,0.83
2023-05-21 18:00:00,32.87,39.41,24.25,0.28,0.79,4.60,152.08,0.00,0.00,0.00,0.00,157.80,1289.20,60.67,0.00,2.53,1.00,151.83,0.36
2023-05-21 19:00:00,31.51,36.82,23.61,0.07,0.38,4.60,129.50,0.00,0.00,0.00,0.00,157.80,1289.20,63.08,0.00,0.00,1.00,127.67,0.04
2023-05-21 20:00:00,31.18,37.52,24.56,0.22,0.79,4.60,147.50,0.00,0.00,0.00,0.00,157.80,1289.20,68.08,0.00,0.00,1.00,132.08,0.31
2023-05-21 21:00:00,30.48,37.15,25.17,0.10,0.38,4.60,163.33,0.00,0.00,0.00,0.00,157.80,1289.20,73.33,0.00,0.00,1.00,165.17,0.06
2023-05-21 22:00:00,30.19,38.04,26.21,0.67,1.12,4.60,126.92,0.00,0.00,0.00,0.00,157.80,1289.20,79.33,0.00,0.00,1.00,141.42,0.53
2023-05-21 23:00:00,29.59,37.02,26.28,0.21,0.79,4.60,137.58,0.00,0.00,0.00,0.00,157.80,1289.20,82.42,0.00,0.00,1.00,149.75,0.23
2023-05-22 00:00:00,28.97,35.83,26.19,0.53,1.25,2.03,109.08,0.00,0.00,0.00,0.00,157.80,1289.20,85.08,0.00,0.00,1.00,130.50,0.56
2023-05-22 01:00:00,28.34,34.20,25.74,0.23,0.54,2.60,218.67,0.00,0.00,0.00,0.00,157.80,1289.20,86.00,0.00,0.00,1.00,212.50,0.27
2023-05-22 02:00:00,28.43,32.08,23.20,0.26,0.58,2.60,229.08,0.00,0.00,0.00,0.00,157.80,1289.20,73.42,0.00,0.00,1.00,224.75,0.40
2023-05-22 03:00:00,28.38,31.72,22.84,0.23,0.62,2.60,218.67,0.00,0.00,0.00,0.00,157.80,1289.20,72.08,0.00,0.00,1.00,216.75,0.35
2023-05-22 04:00:00,27.82,31.18,23.30,0.52,0.96,2.60,237.33,0.00,0.00,0.00,0.00,157.80,1289.20,76.67,0.00,0.00,1.00,228.42,0.47
2023-05-22 05:00:00,27.03,29.89,23.40,0.78,1.54,2.60,262.17,0.00,0.00,0.00,0.00,157.80,1289.20,80.67,0.00,1.13,1.00,266.83,0.88
2023-05-22 06:00:00,27.36,30.65,23.74,0.54,0.92,2.60,235.17,0.00,0.00,0.00,0.00,157.80,1289.20,80.83,0.00,49.79,1.00,237.00,0.58
2023-05-22 07:00:00,28.84,32.73,23.27,0.68,1.50,2.68,242.58,0.00,0.00,0.00,0.00,157.80,1289.20,72.00,1.42,179.56,1.00,250.75,0.76
2023-05-22 08:00:00,30.31,34.92,23.35,1.54,2.47,3.48,284.58,0.00,0.00,0.00,0.00,157.80,1289.20,66.50,3.33,393.07,1.00,283.50,1.28
2023-05-22 09:00:00,32.12,37.77,23.71,0.87,1.98,3.60,234.67,0.00,0.00,0.00,0.00,157.80,1289.20,61.33,5.42,601.28,1.00,242.08,1.14
2023-05-22 10:00:00,34.13,40.85,24.05,1.00,1.95,3.60,193.08,0.00,0.00,0.00,0.00,157.80,1289.20,55.83,6.00,665.23,1.00,205.75,0.97
2023-05-22 11:00:00,35.80,43.97,24.68,0.91,1.51,3.60,205.92,0.00,0.00,0.00,0.00,157.80,1289.20,52.92,6.00,673.87,1.00,192.58,0.75
2023-05-22 12:00:00,36.29,45.02,24.93,0.78,1.78,3.60,156.08,0.00,0.00,0.00,0.00,157.80,1289.20,52.33,5.75,641.20,1.00,153.17,0.89
2023-05-22 13:00:00,36.93,45.93,24.98,1.30,2.44,3.85,155.58,0.00,0.00,0.00,0.00,157.80,1289.20,50.67,5.50,623.23,1.00,165.83,1.11
2023-05-22 14:00:00,36.77,45.86,25.08,1.45,2.52,4.10,140.25,0.00,0.00,0.00,0.00,157.80,1289.20,51.42,4.25,478.20,1.00,149.00,1.41
2023-05-22 15:00:00,36.68,46.93,25.82,1.57,2.62,4.10,159.92,0.00,0.00,0.00,0.00,157.80,1289.20,54.00,3.50,416.90,1.00,157.17,1.47
2023-05-22 16:00:00,35.36,44.21,25.18,1.12,2.52,4.60,157.08,0.00,0.00,0.00,0.00,157.80,1289.20,55.92,1.42,191.00,1.00,116.50,1.47
2023-05-22 17:00:00,32.29,37.52,23.31,0.62,1.47,6.10,138.75,0.00,0.00,0.00,0.00,157.80,1289.20,59.25,0.00,32.73,1.00,104.08,0.73
2023-05-22 18:00:00,31.49,37.02,23.81,1.01,1.99,6.10,108.92,0.00,0.00,0.00,0.00,157.80,1289.20,63.92,0.00,5.52,1.00,124.33,0.95
2023-05-22 19:00:00,30.91,36.47,24.06,0.53,1.05,6.10,140.75,0.00,0.00,0.00,0.00,157.80,1289.20,67.08,0.00,0.00,1.00,141.42,0.62
2023-05-22 20:00:00,30.43,36.22,24.44,0.23,0.62,6.10,154.42,0.00,0.00,0.00,0.00,157.80,1289.20,70.42,0.00,0.00,1.00,155.25,0.22
2023-05-22 21:00:00,30.19,36.43,24.93,0.28,0.62,6.10,140.08,0.00,0.00,0.00,0.00,157.80,1289.20,73.67,0.00,0.00,1.00,140.67,0.29
2023-05-22 22:00:00,29.54,35.48,24.99,0.14,0.46,6.10,146.67,0.00,0.00,0.00,0.00,157.80,1289.20,76.75,0.00,0.00,1.00,156.42,0.09
2023-05-22 23:00:00,29.23,35.69,25.68,0.91,1.68,6.10,125.67,0.00,0.00,0.00,0.00,157.80,1289.20,81.25,0.00,0.00,1.00,122.75,0.83
2023-05-23 00:00:00,28.79,35.18,25.96,0.52,1.21,1.88,125.75,0.00,0.00,0.00,0.00,157.80,1289.20,84.83,0.00,0.00,1.00,129.75,0.62
2023-05-23 01:00:00,28.25,34.17,25.90,0.33,0.75,2.00,99.08,0.00,0.00,0.00,0.00,157.80,1289.20,87.25,0.00,0.00,1.00,123.17,0.26
2023-05-23 02:00:00,27.68,32.89,25.73,0.06,0.25,2.00,222.92,0.00,0.00,0.00,0.00,157.80,1289.20,89.25,0.00,0.00,1.00,223.67,0.03
2023-05-23 03:00:00,27.14,31.26,25.10,0.57,0.88,2.00,257.58,0.00,0.00,0.00,0.00,157.80,1289.20,88.75,0.00,0.00,1.00,245.75,0.46
2023-05-23 04:00:00,27.05,30.16,23.89,0.81,1.56,2.52,246.67,0.00,0.00,0.00,0.00,157.80,1289.20,82.83,0.00,0.00,1.00,254.58,0.91
2023-05-23 05:00:00,26.67,28.22,23.13,1.11,1.93,3.10,271.75,0.00,0.00,0.00,0.00,157.80,1289.20,80.92,0.00,1.29,1.00,272.83,0.98
2023-05-23 06:00:00,26.86,28.82,22.78,1.00,1.98,3.10,273.33,0.00,0.00,0.00,0.00,157.80,1289.20,78.42,0.00,49.42,1.00,275.67,1.12
2023-05-23 07:00:00,28.44,32.05,23.17,1.39,2.35,3.39,262.50,0.00,0.00,0.00,0.00,157.80,1289.20,73.25,1.50,186.88,1.00,270.58,1.25
2023-05-23 08:00:00,30.36,35.11,23.47,1.42,2.17,3.60,245.75,0.00,0.00,0.00,0.00,157.80,1289.20,66.83,3.42,403.41,1.00,250.58,1.22
2023-05-23 09:00:00,31.98,37.60,23.73,1.34,2.43,4.43,250.42,0.00,0.00,0.00,0.00,157.80,1289.20,61.83,5.17,582.27,1.00,236.58,1.23
2023-05-23 10:00:00,33.95,41.06,24.36,1.23,2.29,4.60,251.17,0.00,0.00,0.00,0.00,157.80,1289.20,57.58,6.00,652.29,1.00,255.17,1.25
2023-05-23 11:00:00,35.80,43.90,24.63,1.37,2.50,4.60,206.58,0.00,0.00,0.00,0.00,157.80,1289.20,52.83,6.25,708.31,1.00,220.42,1.13
2023-05-23 12:00:00,37.12,45.93,24.79,0.87,1.84,4.60,199.92,0.00,0.00,0.00,0.00,157.80,1289.20,49.58,6.08,698.87,1.00,201.17,0.92
2023-05-23 13:00:00,37.37,45.85,24.52,0.88,1.68,4.60,166.50,0.00,0.00,0.00,0.00,157.80,1289.20,48.17,5.50,611.67,1.00,148.08,0.92
2023-05-23 14:00:00,37.31,45.34,24.21,1.02,2.12,4.60,141.92,0.00,0.00,0.00,0.00,157.80,1289.20,47.50,4.00,468.58,1.00,91.08,1.03
2023-05-23 15:00:00,37.11,45.12,24.26,1.13,2.36,4.60,140.83,0.00,0.00,0.00,0.00,157.80,1289.20,48.08,3.25,392.25,1.00,129.00,1.18
2023-05-23 16:00:00,36.77,44.23,23.94,1.04,2.35,4.60,117.33,0.00,0.00,0.00,0.00,157.80,1289.20,48.08,2.08,264.64,1.00,128.25,1.09
2023-05-23 17:00:00,35.84,43.61,24.41,0.82,1.54,4.60,148.08,0.00,0.00,0.00,0.00,157.80,1289.20,52.00,0.33,88.02,1.00,160.42,0.89
2023-05-23 18:00:00,34.33,41.48,24.31,0.95,1.59,4.60,146.33,0.00,0.00,0.00,0.00,157.80,1289.20,56.17,0.00,8.57,1.00,159.25,0.88
2023-05-23 19:00:00,33.52,40.06,24.05,0.52,1.08,4.60,173.42,0.00,0.00,0.00,0.00,157.80,1289.20,57.75,0.00,0.00,1.00,171.33,0.53
2023-05-23 20:00:00,32.65,39.53,24.53,0.75,1.32,4.60,162.42,0.00,0.00,0.00,0.00,157.80,1289.20,62.58,0.00,0.00,1.00,158.08,0.63
