Datetime,Outdoor Temperature (°C),Feels Like (°C),Dew Point (°C),Wind Speed (m/sec),Wind Gust (m/sec),Max Daily Gust (m/sec),Wind Direction (°),Hourly Rain (mm/hr),Event Rain (mm),Daily Rain (mm),Weekly Rain (mm),Monthly Rain (mm),Yearly Rain (mm),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Outdoor Battery,Avg Wind Direction (10 mins) (°),Avg Wind Speed (10 mins) (m/sec)
2023-03-19 10:00:00,27.28,29.31,22.34,0.55,1.12,2.60,220.50,0.00,11.50,11.50,11.50,11.50,1075.10,74.58,4.67,513.47,1.00,251.00,0.53
2023-03-19 11:00:00,29.69,33.83,23.11,0.96,1.78,2.68,147.17,0.00,11.50,11.50,11.50,11.50,1075.10,67.92,6.58,721.07,1.00,195.75,0.83
2023-03-19 12:00:00,30.64,35.39,23.36,0.97,1.77,3.10,143.42,0.00,11.50,11.50,11.50,11.50,1075.10,65.33,4.08,480.11,1.00,152.42,0.91
2023-03-19 13:00:00,31.49,37.07,23.85,1.69,2.79,3.77,129.33,0.00,11.50,11.50,11.50,11.50,1075.10,64.00,5.50,594.43,1.00,141.33,1.27
2023-03-19 14:00:00,31.53,36.94,23.68,1.09,2.34,4.60,128.00,0.00,11.50,11.50,11.50,11.50,1075.10,63.25,3.67,440.34,1.00,133.83,1.19
2023-03-19 15:00:00,31.54,37.02,23.72,0.85,1.87,4.60,135.92,0.00,11.50,11.50,11.50,11.50,1075.10,63.42,2.25,280.47,1.00,127.58,0.94
2023-03-19 16:00:00,28.84,32.29,22.53,1.67,3.50,5.56,120.67,0.00,11.50,11.50,11.50,11.50,1075.10,68.92,0.58,96.31,1.00,129.50,1.66
2023-03-19 17:00:00,26.07,26.86,20.86,2.05,3.47,7.10,109.83,0.00,11.50,11.50,11.50,11.50,1075.10,73.17,0.00,52.02,1.00,107.08,2.05
2023-03-19 18:00:00,25.56,26.14,20.84,0.47,1.44,7.10,125.25,0.00,11.50,11.50,11.50,11.50,1075.10,75.25,0.00,2.43,1.00,130.00,0.57
2023-03-19 19:00:00,25.13,25.79,21.20,0.60,1.21,7.10,153.25,0.00,11.50,11.50,11.50,11.50,1075.10,78.83,0.00,0.00,1.00,134.25,0.62
2023-03-19 20:00:00,24.88,25.57,21.66,0.30,0.62,7.10,136.83,0.00,11.50,11.50,11.50,11.50,1075.10,82.42,0.00,0.00,1.00,186.50,0.19
2023-03-19 21:00:00,24.82,25.53,22.03,0.25,0.71,7.10,151.25,0.00,11.50,11.50,11.50,11.50,1075.10,84.58,0.00,0.00,1.00,154.75,0.27
2023-03-19 22:00:00,24.77,25.55,22.28,0.12,0.54,7.10,178.08,0.00,11.50,11.50,11.50,11.50,1075.10,86.08,0.00,0.00,1.00,181.00,0.08
2023-03-19 23:00:00,24.58,25.37,22.20,0.23,0.62,7.10,159.67,0.00,11.50,11.50,11.50,11.50,1075.10,86.58,0.00,0.00,1.00,208.50,0.06
2023-03-20 00:00:00,24.34,25.14,22.23,0.17,0.29,1.00,198.67,0.00,11.50,0.00,11.50,11.50,1075.10,88.00,0.00,0.00,1.00,208.83,0.07
2023-03-20 01:00:00,24.34,25.14,22.29,0.18,0.42,1.50,182.25,0.00,11.50,0.00,11.50,11.50,1075.10,88.50,0.00,0.00,1.00,228.50,0.07
2023-03-20 02:00:00,23.99,24.83,22.55,0.21,0.54,2.33,178.50,3.55,3.22,3.22,14.73,14.73,1078.33,91.75,0.00,0.00,1.00,191.25,0.23
2023-03-20 03:00:00,23.42,24.29,22.47,0.00,0.04,2.60,216.33,0.00,4.30,4.30,15.80,15.80,1079.40,94.33,0.00,0.00,1.00,220.08,0.00
2023-03-20 04:00:00,22.93,23.76,22.11,0.00,0.00,2.60,220.50,0.00,4.30,4.30,15.80,15.80,1079.40,95.17,0.00,0.00,1.00,218.83,0.00
2023-03-20 05:00:00,22.95,23.79,22.25,0.00,0.00,2.60,218.67,0.00,4.30,4.30,15.80,15.80,1079.40,96.00,0.00,0.00,1.00,216.50,0.00
2023-03-20 06:00:00,23.12,24.02,22.42,0.00,0.00,2.60,216.83,0.00,4.30,4.30,15.80,15.80,1079.40,96.00,0.00,12.30,1.00,215.75,0.00
2023-03-20 07:00:00,23.61,24.53,22.87,0.00,0.00,2.60,197.83,0.00,4.30,4.30,15.80,15.80,1079.40,95.75,0.42,89.94,1.00,195.67,0.00
2023-03-20 08:00:00,25.16,26.18,23.13,0.06,0.17,2.60,143.25,0.00,4.30,4.30,15.80,15.80,1079.40,88.75,1.67,235.71,1.00,167.75,0.00
2023-03-20 09:00:00,27.53,30.52,23.28,0.51,1.08,2.60,176.83,0.00,4.30,4.30,15.80,15.80,1079.40,77.75,3.50,410.65,1.00,178.92,0.47
2023-03-20 10:00:00,29.49,33.66,23.25,0.51,1.38,2.73,176.83,0.00,4.30,4.30,15.80,15.80,1079.40,69.25,6.75,725.88,1.00,185.67,0.72
2023-03-20 11:00:00,31.18,35.63,22.90,1.00,1.89,3.52,170.42,0.00,4.30,4.30,15.80,15.80,1079.40,61.67,6.58,722.45,1.00,167.50,0.98
2023-03-20 12:00:00,32.09,37.49,23.49,1.60,3.41,4.39,157.42,0.00,4.30,4.30,15.80,15.80,1079.40,60.58,6.17,681.24,1.00,153.42,1.35
2023-03-20 13:00:00,32.07,37.90,23.88,1.74,3.56,4.93,117.00,0.00,4.30,4.30,15.80,15.80,1079.40,62.08,5.92,666.06,1.00,133.17,1.85
2023-03-20 14:00:00,31.72,37.27,23.75,1.62,3.55,5.93,142.67,0.00,4.30,4.30,15.80,15.80,1079.40,62.83,3.50,404.24,1.00,124.42,1.99
2023-03-20 15:00:00,31.09,36.04,23.38,1.03,1.96,6.10,125.42,0.00,4.30,4.30,15.80,15.80,1079.40,63.75,1.83,256.72,1.00,105.92,0.88
2023-03-20 16:00:00,31.58,37.00,23.67,0.79,1.33,6.10,137.67,0.00,4.30,4.30,15.80,15.80,1079.40,63.00,1.42,197.70,1.00,141.42,0.63
2023-03-20 17:00:00,29.74,34.02,23.22,1.91,3.41,6.10,113.67,0.00,4.30,4.30,15.80,15.80,1079.40,68.17,0.08,58.91,1.00,114.83,1.51
2023-03-20 18:00:00,27.57,30.57,23.03,1.89,3.12,6.10,115.50,0.00,4.30,4.30,15.80,15.80,1079.40,76.42,0.00,3.94,1.00,101.75,1.66
2023-03-20 19:00:00,26.75,29.12,23.22,1.37,2.48,6.10,124.42,0.00,4.30,4.30,15.80,15.80,1079.40,81.17,0.00,0.00,1.00,121.33,1.24
2023-03-20 20:00:00,25.99,26.79,22.78,1.06,2.39,6.10,116.67,0.00,4.30,4.30,15.80,15.80,1079.40,82.42,0.00,0.00,1.00,115.67,1.14
2023-03-20 21:00:00,25.47,26.19,22.10,0.62,1.33,6.10,147.25,0.00,4.30,4.30,15.80,15.80,1079.40,81.67,0.00,0.00,1.00,126.42,0.57
2023-03-20 22:00:00,25.11,25.84,21.96,0.58,1.00,6.10,138.92,1.00,4.50,4.50,16.00,16.00,1079.60,82.75,0.00,0.00,1.00,151.83,0.45
2023-03-20 23:00:00,23.91,24.70,22.03,0.42,0.79,6.10,169.25,0.10,5.48,5.48,16.98,16.98,1080.58,89.17,0.00,0.00,1.00,136.08,0.30
2023-03-21 00:00:00,23.66,24.43,21.90,0.43,0.71,1.67,196.25,3.95,7.62,2.12,19.12,19.12,1082.72,89.92,0.00,0.00,1.00,211.00,0.33
2023-03-21 01:00:00,23.33,24.17,22.22,0.00,0.08,2.00,192.67,0.10,9.92,4.42,21.42,21.42,1085.02,93.42,0.00,0.00,1.00,199.50,0.00
2023-03-21 02:00:00,23.03,23.84,22.05,0.00,0.00,2.00,223.50,0.10,10.10,4.60,21.60,21.60,1085.20,94.08,0.00,0.00,1.00,222.83,0.00
2023-03-21 03:00:00,22.78,23.57,21.85,0.14,0.25,2.00,217.50,0.00,10.10,4.60,21.60,21.60,1085.20,94.58,0.00,0.00,1.00,219.42,0.04
2023-03-21 04:00:00,22.52,23.30,21.52,0.23,0.79,2.00,231.75,0.00,10.10,4.60,21.60,21.60,1085.20,94.00,0.00,0.00,1.00,241.33,0.30
2023-03-21 05:00:00,22.36,23.06,21.36,0.10,0.21,2.00,238.58,0.00,10.10,4.60,21.60,21.60,1085.20,94.00,0.00,0.00,1.00,231.33,0.02
2023-03-21 06:00:00,22.42,23.15,21.42,0.23,0.33,2.00,229.42,0.00,10.10,4.60,21.60,21.60,1085.20,94.00,0.00,12.90,1.00,225.67,0.15
2023-03-21 07:00:00,23.43,24.20,21.74,0.78,1.46,2.30,250.00,0.00,10.10,4.60,21.60,21.60,1085.20,90.33,0.33,93.24,1.00,251.08,0.72
2023-03-21 08:00:00,25.47,26.23,22.22,1.14,1.89,3.52,233.25,0.00,10.10,4.60,21.60,21.60,1085.20,82.25,2.17,267.38,1.00,236.17,1.05
2023-03-21 09:00:00,27.49,30.16,22.65,1.31,2.22,3.60,237.92,0.00,10.10,4.60,21.60,21.60,1085.20,75.08,5.58,620.95,1.00,260.83,1.23
2023-03-21 10:00:00,29.90,33.95,22.91,1.02,1.80,3.60,190.00,0.00,10.10,4.60,21.60,21.60,1085.20,66.36,7.00,763.94,1.00,209.91,0.99
2023-03-21 11:00:00,32.07,35.73,21.78,0.85,1.94,3.60,209.83,0.00,10.10,4.60,21.60,21.60,1085.20,54.83,6.92,739.64,1.00,205.67,0.98
2023-03-21 12:00:00,33.59,35.45,19.05,1.16,2.13,3.60,180.75,0.00,10.10,4.60,21.60,21.60,1085.20,42.75,6.50,723.28,1.00,185.83,1.13
2023-03-21 13:00:00,34.98,36.12,17.77,1.27,2.00,3.60,168.83,0.00,10.10,4.60,21.60,21.60,1085.20,36.25,6.25,700.03,1.00,157.00,0.95
2023-03-21 14:00:00,35.18,37.71,19.54,1.10,2.38,3.85,153.17,0.00,10.10,4.60,21.60,21.60,1085.20,40.42,5.08,574.18,1.00,184.58,1.04
2023-03-21 15:00:00,33.88,39.21,22.97,1.87,3.38,5.02,136.00,0.00,10.10,4.60,21.60,21.60,1085.20,53.17,3.42,405.00,1.00,126.42,1.75
2023-03-21 16:00:00,33.07,38.59,23.33,2.23,3.72,5.52,147.50,0.00,10.10,4.60,21.60,21.60,1085.20,56.83,1.75,234.48,1.00,142.25,1.76
2023-03-21 17:00:00,32.12,36.85,22.90,1.46,2.60,5.60,136.25,0.00,10.10,4.60,21.60,21.60,1085.20,58.33,0.25,76.91,1.00,134.75,1.40
2023-03-21 18:00:00,30.93,35.38,22.97,0.56,1.17,5.60,157.75,0.00,10.10,4.60,21.60,21.60,1085.20,62.75,0.00,4.83,1.00,158.42,0.75
2023-03-21 19:00:00,29.41,34.49,24.28,1.18,2.57,5.60,135.58,0.00,10.10,4.60,21.60,21.60,1085.20,74.17,0.00,0.00,1.00,135.33,1.23
2023-03-21 20:00:00,28.28,32.75,24.42,1.38,2.43,5.60,120.58,0.00,10.10,4.60,21.60,21.60,1085.20,79.67,0.00,0.00,1.00,135.08,1.03
2023-03-21 21:00:00,27.51,31.17,24.16,1.29,2.55,5.60,133.50,0.00,10.10,4.60,21.60,21.60,1085.20,82.00,0.00,0.00,1.00,117.33,1.28
2023-03-21 22:00:00,26.91,29.76,23.64,1.17,1.97,5.60,135.42,0.00,10.10,4.60,21.60,21.60,1085.20,82.25,0.00,0.00,1.00,118.00,0.98
2023-03-21 23:00:00,26.59,27.96,23.53,0.94,1.72,5.60,144.00,0.00,10.10,4.60,21.60,21.60,1085.20,83.17,0.00,0.00,1.00,145.17,0.85
2023-03-22 00:00:00,26.32,27.22,23.44,0.36,0.88,1.58,146.25,0.00,0.00,0.00,21.60,21.60,1085.20,84.08,0.00,0.00,1.00,153.58,0.38
2023-03-22 01:00:00,26.07,26.97,23.55,0.38,0.88,2.00,142.42,0.00,0.00,0.00,21.60,21.60,1085.20,85.92,0.00,0.00,1.00,159.67,0.31
2023-03-22 02:00:00,26.17,27.07,23.76,0.44,0.83,2.00,141.75,0.00,0.00,0.00,21.60,21.60,1085.20,86.50,0.00,0.00,1.00,147.67,0.42
2023-03-22 03:00:00,25.97,26.88,23.59,0.07,0.21,2.00,188.08,0.00,0.00,0.00,21.60,21.60,1085.20,86.67,0.00,0.00,1.00,192.33,0.01
2023-03-22 04:00:00,25.78,26.71,23.67,0.10,0.33,2.00,156.67,0.00,0.00,0.00,21.60,21.60,1085.20,88.08,0.00,0.00,1.00,172.33,0.12
2023-03-22 05:00:00,25.51,26.42,23.53,0.31,0.58,2.00,148.92,0.00,0.00,0.00,21.60,21.60,1085.20,89.00,0.00,0.00,1.00,156.00,0.30
2023-03-22 06:00:00,25.39,26.30,23.59,0.02,0.08,2.00,182.67,0.00,0.00,0.00,21.60,21.60,1085.20,90.00,0.00,13.27,1.00,172.17,0.11
2023-03-22 07:00:00,26.18,27.16,23.92,0.00,0.00,2.00,164.25,0.00,0.00,0.00,21.60,21.60,1085.20,87.42,0.33,90.12,1.00,184.25,0.00
2023-03-22 08:00:00,28.07,32.00,23.97,0.36,0.75,2.00,208.83,0.00,0.00,0.00,21.60,21.60,1085.20,78.50,2.08,264.47,1.00,188.92,0.31
2023-03-22 09:00:00,29.69,34.51,23.83,0.57,1.17,2.00,178.58,0.00,0.00,0.00,21.60,21.60,1085.20,71.00,4.08,462.60,1.00,182.17,0.62
2023-03-22 10:00:00,31.08,36.52,23.86,0.90,1.95,3.02,186.75,0.00,0.00,0.00,21.60,21.60,1085.20,65.58,6.17,682.88,1.00,160.00,1.00
2023-03-22 11:00:00,32.21,38.73,24.40,1.04,2.04,3.27,214.58,0.00,0.00,0.00,21.60,21.60,1085.20,63.58,5.00,562.12,1.00,196.33,0.90
2023-03-22 12:00:00,33.12,40.22,24.59,0.81,2.17,5.10,167.08,0.00,0.00,0.00,21.60,21.60,1085.20,61.17,6.67,749.91,1.00,145.25,1.19
2023-03-22 13:00:00,33.75,41.25,24.72,1.14,2.38,5.10,159.25,0.00,0.00,0.00,21.60,21.60,1085.20,59.42,5.42,608.25,1.00,158.50,1.28
2023-03-22 14:00:00,34.08,41.53,24.57,1.43,3.02,5.10,131.92,0.00,0.00,0.00,21.60,21.60,1085.20,57.92,5.00,554.95,1.00,132.33,1.55
2023-03-22 15:00:00,33.78,40.81,24.36,1.38,2.74,5.10,147.67,0.00,0.00,0.00,21.60,21.60,1085.20,58.08,2.92,334.29,1.00,142.17,1.55
2023-03-22 16:00:00,33.07,39.27,23.90,1.39,2.72,5.10,144.08,0.00,0.00,0.00,21.60,21.60,1085.20,58.75,1.00,151.62,1.00,147.92,1.63
2023-03-22 17:00:00,32.74,38.48,23.60,1.26,2.25,5.10,166.17,0.00,0.00,0.00,21.60,21.60,1085.20,58.83,0.25,77.12,1.00,163.17,1.31
2023-03-22 18:00:00,31.59,36.76,23.44,0.61,1.33,5.10,153.92,0.00,0.00,0.00,21.60,21.60,1085.20,62.17,0.00,6.52,1.00,150.17,0.64
2023-03-22 19:00:00,30.73,35.81,23.64,0.32,0.64,5.10,159.73,0.00,0.00,0.00,21.60,21.60,1085.20,66.09,0.00,0.00,1.00,161.64,0.27
2023-03-22 20:00:00,29.69,35.06,24.40,0.96,1.73,5.10,134.08,0.00,0.00,0.00,21.60,21.60,1085.20,73.42,0.00,0.00,1.00,145.67,0.83
2023-03-22 21:00:00,28.68,33.51,24.53,1.03,2.21,5.10,146.00,0.00,0.00,0.00,21.60,21.60,1085.20,78.25,0.00,0.00,1.00,147.50,1.10
2023-03-22 22:00:00,27.71,31.47,24.04,0.91,1.94,5.10,139.92,0.00,0.00,0.00,21.60,21.60,1085.20,80.58,0.00,0.00,1.00,133.67,0.92
2023-03-22 23:00:00,27.26,30.43,23.70,0.64,1.43,5.10,147.58,0.00,0.00,0.00,21.60,21.60,1085.20,80.92,0.00,0.00,1.00,142.50,0.76
2023-03-23 00:00:00,26.96,29.83,23.65,0.49,1.17,1.92,145.75,0.00,0.00,0.00,21.60,21.60,1085.20,82.17,0.00,0.00,1.00,127.58,0.63
2023-03-23 01:00:00,26.28,27.32,23.62,0.28,0.46,2.00,215.92,0.00,0.00,0.00,21.60,21.60,1085.20,85.25,0.00,0.00,1.00,210.33,0.13
2023-03-23 02:00:00,26.12,27.03,23.68,0.49,1.00,2.00,128.25,0.00,0.00,0.00,21.60,21.60,1085.20,86.42,0.00,0.00,1.00,136.83,0.42
2023-03-23 03:00:00,26.26,27.16,23.50,0.65,1.25,2.00,139.92,0.00,0.00,0.00,21.60,21.60,1085.20,84.75,0.00,0.00,1.00,132.50,0.66
2023-03-23 04:00:00,26.41,27.31,23.38,0.46,0.92,2.64,178.00,0.00,0.00,0.00,21.60,21.60,1085.20,83.33,0.00,0.00,1.00,181.42,0.49
2023-03-23 05:00:00,26.17,27.07,23.57,0.10,0.38,3.10,190.92,0.00,0.00,0.00,21.60,21.60,1085.20,85.50,0.00,0.00,1.00,194.92,0.07
2023-03-23 06:00:00,26.04,26.95,23.75,0.06,0.25,3.10,172.42,0.00,0.00,0.00,21.60,21.60,1085.20,87.08,0.00,12.66,1.00,176.42,0.05
2023-03-23 07:00:00,26.59,28.44,24.03,0.06,0.33,3.10,181.83,0.00,0.00,0.00,21.60,21.60,1085.20,85.83,0.00,62.51,1.00,187.67,0.07
2023-03-23 08:00:00,27.78,31.55,24.01,0.61,1.26,3.10,196.50,0.00,0.00,0.00,21.60,21.60,1085.20,80.00,1.33,172.75,1.00,194.17,0.61
2023-03-23 09:00:00,29.43,34.17,23.91,0.96,1.77,3.10,188.17,0.00,0.00,0.00,21.60,21.60,1085.20,72.42,2.83,361.69,1.00,208.08,0.92
2023-03-23 10:00:00,30.86,36.56,24.15,0.88,1.25,3.10,189.92,0.00,0.00,0.00,21.60,21.60,1085.20,67.58,4.08,464.21,1.00,210.83,0.77
2023-03-23 11:00:00,32.34,39.34,24.72,0.93,1.90,3.10,154.92,0.00,0.00,0.00,21.60,21.60,1085.20,64.33,5.67,638.01,1.00,172.33,0.79
2023-03-23 12:00:00,33.23,41.07,25.09,1.09,2.35,3.64,152.67,0.00,0.00,0.00,21.60,21.60,1085.20,62.58,5.58,619.86,1.00,151.17,0.97
2023-03-23 13:00:00,33.17,41.32,25.33,1.82,3.29,4.52,133.33,0.00,0.00,0.00,21.60,21.60,1085.20,63.67,4.42,509.22,1.00,136.42,1.83
2023-03-23 14:00:00,28.12,31.63,22.73,1.67,2.91,6.10,190.58,3.35,0.77,0.77,22.37,22.37,1085.97,73.00,0.25,70.88,1.00,170.67,1.49
2023-03-23 15:00:00,24.12,24.81,21.40,0.87,1.60,6.60,155.50,2.70,6.73,6.73,28.32,28.32,1091.92,84.83,0.00,62.29,1.00,178.67,0.85
2023-03-23 16:00:00,26.17,27.34,22.47,0.40,0.83,6.60,194.25,0.00,6.90,6.90,28.50,28.50,1092.10,80.08,0.00,82.69,1.00,187.17,0.37
2023-03-23 17:00:00,26.73,28.25,22.87,0.83,1.68,6.60,115.08,0.00,6.90,6.90,28.50,28.50,1092.10,79.42,0.00,39.02,1.00,113.17,0.68
2023-03-23 18:00:00,26.38,27.45,21.56,1.12,2.07,6.60,114.58,0.00,6.90,6.90,28.50,28.50,1092.10,74.92,0.00,5.44,1.00,108.75,1.15
2023-03-23 19:00:00,25.52,26.18,21.48,0.15,0.58,6.60,168.33,0.00,6.90,6.90,28.50,28.50,1092.10,78.42,0.00,0.00,1.00,159.08,0.21
2023-03-23 20:00:00,25.05,25.75,21.77,0.13,0.33,6.60,194.17,0.00,6.90,6.90,28.50,28.50,1092.10,82.08,0.00,0.00,1.00,195.00,0.04
2023-03-23 21:00:00,24.93,25.63,21.93,0.16,0.54,6.60,224.17,0.00,6.90,6.90,28.50,28.50,1092.10,83.50,0.00,0.00,1.00,217.58,0.15
2023-03-23 22:00:00,24.80,25.55,22.05,0.07,0.42,6.60,209.92,0.00,6.90,6.90,28.50,28.50,1092.10,84.75,0.00,0.00,1.00,210.25,0.02
2023-03-23 23:00:00,24.77,25.48,21.98,0.07,0.29,6.60,294.00,0.00,6.90,6.90,28.50,28.50,1092.10,84.58,0.00,0.00,1.00,295.17,0.01
2023-03-24 00:00:00,24.56,25.32,22.09,0.12,0.38,0.58,209.17,0.00,6.90,0.00,28.50,28.50,1092.10,86.17,0.00,0.00,1.00,216.67,0.06
2023-03-24 01:00:00,24.34,25.09,21.94,0.11,0.38,1.00,202.17,0.00,6.90,0.00,28.50,28.50,1092.10,86.50,0.00,0.00,1.00,202.92,0.06
2023-03-24 02:00:00,23.93,24.68,21.82,0.04,0.29,1.00,232.33,0.00,6.90,0.00,28.50,28.50,1092.10,88.00,0.00,0.00,1.00,227.25,0.02
2023-03-24 03:00:00,23.37,24.07,21.45,0.00,0.00,1.00,251.58,0.00,6.90,0.00,28.50,28.50,1092.10,88.92,0.00,0.00,1.00,242.17,0.00
2023-03-24 04:00:00,23.52,24.24,21.53,0.14,0.21,1.00,253.17,0.00,6.90,0.00,28.50,28.50,1092.10,88.58,0.00,0.00,1.00,245.92,0.04
2023-03-24 05:00:00,23.67,24.37,21.58,0.07,0.33,1.00,226.75,0.00,6.90,0.00,28.50,28.50,1092.10,88.08,0.00,0.00,1.00,225.17,0.03
2023-03-24 06:00:00,23.46,24.19,21.66,0.02,0.12,1.00,232.83,0.00,6.90,0.00,28.50,28.50,1092.10,89.67,0.00,20.05,1.00,232.42,0.00
2023-03-24 07:00:00,25.07,25.82,22.20,0.27,0.58,1.21,215.83,0.00,6.90,0.00,28.50,28.50,1092.10,84.25,0.67,123.66,1.00,222.67,0.28
2023-03-24 08:00:00,28.00,31.07,22.72,0.40,0.62,1.50,152.67,0.00,6.90,0.00,28.50,28.50,1092.10,73.08,2.58,298.43,1.00,123.42,0.36
2023-03-24 09:00:00,29.51,33.50,23.01,0.55,1.12,1.92,218.00,0.00,6.90,0.00,28.50,28.50,1092.10,68.25,5.08,584.57,1.00,212.00,0.58
2023-03-24 10:00:00,31.07,36.15,23.50,0.97,1.82,2.55,166.75,0.00,6.90,0.00,28.50,28.50,1092.10,64.25,6.42,712.09,1.00,152.08,0.88
2023-03-24 11:00:00,32.48,38.80,24.19,1.05,1.79,3.10,147.09,0.00,6.90,0.00,28.50,28.50,1092.10,61.73,6.00,709.98,1.00,133.09,0.90
2023-03-24 12:00:00,33.99,40.53,23.95,0.98,2.07,3.68,134.50,0.00,6.90,0.00,28.50,28.50,1092.10,55.92,6.42,713.69,1.00,126.25,1.12
2023-03-24 13:00:00,34.46,40.11,23.12,1.47,2.87,4.60,143.50,0.00,6.90,0.00,28.50,28.50,1092.10,51.92,6.08,698.64,1.00,154.42,1.62
2023-03-24 14:00:00,34.88,40.42,22.90,2.23,3.59,4.85,132.67,0.00,6.33,0.00,28.50,28.50,1092.10,50.08,5.42,604.66,1.00,136.92,1.63
2023-03-24 15:00:00,34.87,40.55,23.04,1.71,3.39,6.10,143.33,0.00,0.00,0.00,28.50,28.50,1092.10,50.50,3.92,441.83,1.00,157.00,1.88
2023-03-24 16:00:00,33.82,38.89,22.75,1.69,3.17,6.10,152.33,0.00,0.00,0.00,28.50,28.50,1092.10,52.58,1.58,217.89,1.00,145.08,1.68
2023-03-24 17:00:00,33.06,37.84,22.69,1.30,2.78,6.10,172.67,0.00,0.00,0.00,28.50,28.50,1092.10,54.67,0.33,82.79,1.00,144.25,1.37
2023-03-24 18:00:00,31.69,36.47,23.04,1.28,2.57,6.10,132.33,0.00,0.00,0.00,28.50,28.50,1092.10,60.33,0.00,5.04,1.00,142.75,1.34
2023-03-24 19:00:00,30.69,36.27,24.12,1.23,2.17,6.10,139.92,0.00,0.00,0.00,28.50,28.50,1092.10,68.25,0.00,0.00,1.00,143.83,1.21
2023-03-24 20:00:00,29.39,35.24,25.03,1.25,2.52,6.10,156.00,0.00,0.00,0.00,28.50,28.50,1092.10,77.50,0.00,0.00,1.00,146.25,1.22
2023-03-24 21:00:00,28.60,33.68,24.82,0.98,1.89,6.10,146.33,0.00,0.00,0.00,28.50,28.50,1092.10,80.08,0.00,0.00,1.00,139.67,0.95
2023-03-24 22:00:00,28.00,32.38,24.60,0.88,1.89,6.10,140.83,0.00,0.00,0.00,28.50,28.50,1092.10,81.92,0.00,0.00,1.00,138.58,0.88
2023-03-24 23:00:00,27.46,31.18,24.32,0.91,1.78,6.10,147.50,0.00,0.00,0.00,28.50,28.50,1092.10,83.25,0.00,0.00,1.00,153.75,0.91
2023-03-25 00:00:00,27.33,30.79,24.12,0.76,1.43,2.22,138.75,0.00,0.00,0.00,28.50,28.50,1092.10,82.92,0.00,0.00,1.00,149.83,0.80
2023-03-25 01:00:00,27.10,30.29,23.98,0.84,1.62,2.60,155.08,0.00,0.00,0.00,28.50,28.50,1092.10,83.00,0.00,0.00,1.00,146.00,0.76
2023-03-25 02:00:00,26.82,29.58,23.63,0.75,1.72,2.60,142.58,0.00,0.00,0.00,28.50,28.50,1092.10,83.00,0.00,0.00,1.00,150.17,0.88
2023-03-25 03:00:00,26.82,29.56,23.59,0.70,1.12,2.60,156.92,0.00,0.00,0.00,28.50,28.50,1092.10,82.83,0.00,0.00,1.00,148.67,0.67
2023-03-25 04:00:00,26.97,29.77,23.48,0.48,1.29,2.60,189.67,0.00,0.00,0.00,28.50,28.50,1092.10,81.17,0.00,0.00,1.00,189.92,0.52
2023-03-25 05:00:00,26.65,28.45,23.53,0.26,0.92,2.60,203.17,0.00,0.00,0.00,28.50,28.50,1092.10,83.00,0.00,0.00,1.00,209.08,0.48
2023-03-25 06:00:00,26.42,27.18,22.59,0.40,0.71,2.60,246.92,0.00,0.00,0.00,28.50,28.50,1092.10,79.58,0.00,8.20,1.00,239.58,0.39
2023-03-25 07:00:00,26.49,27.88,22.80,0.75,1.29,2.60,274.83,0.00,0.00,0.00,28.50,28.50,1092.10,80.25,0.42,78.08,1.00,270.58,0.75
2023-03-25 08:00:00,27.48,30.63,23.32,0.64,1.29,2.60,233.67,0.00,0.00,0.00,28.50,28.50,1092.10,78.17,1.33,194.74,1.00,241.42,0.71
2023-03-25 09:00:00,29.32,33.68,23.54,0.87,1.68,2.60,216.58,0.00,0.00,0.00,28.50,28.50,1092.10,71.17,3.50,401.75,1.00,215.58,0.70
2023-03-25 10:00:00,30.89,36.03,23.67,0.86,1.77,2.85,224.42,0.00,0.00,0.00,28.50,28.50,1092.10,65.58,5.17,581.09,1.00,217.67,0.90
2023-03-25 11:00:00,32.33,38.28,23.88,1.05,1.96,4.10,232.42,0.00,0.00,0.00,28.50,28.50,1092.10,61.17,6.33,695.60,1.00,228.83,1.16
2023-03-25 12:00:00,33.74,39.92,23.72,1.28,1.95,4.10,177.17,0.00,0.00,0.00,28.50,28.50,1092.10,56.00,6.25,703.89,1.00,196.67,1.05
2023-03-25 13:00:00,34.11,40.64,23.92,1.09,1.78,4.10,154.00,0.00,0.00,0.00,28.50,28.50,1092.10,55.50,4.58,508.30,1.00,171.42,0.88
2023-03-25 14:00:00,34.64,41.48,24.03,1.04,2.73,4.10,177.50,0.00,0.00,0.00,28.50,28.50,1092.10,54.25,5.08,562.74,1.00,188.50,1.38
2023-03-25 15:00:00,34.47,41.12,23.92,1.42,2.77,4.47,192.25,0.00,0.00,0.00,28.50,28.50,1092.10,54.42,3.58,404.28,1.00,181.42,1.55
2023-03-25 16:00:00,34.13,39.45,22.88,1.64,3.30,4.60,151.58,0.00,0.00,0.00,28.50,28.50,1092.10,52.17,1.75,240.52,1.00,173.17,1.65
2023-03-25 17:00:00,33.18,37.22,21.93,1.28,2.74,5.10,158.58,0.00,0.00,0.00,28.50,28.50,1092.10,51.83,0.33,79.25,1.00,167.50,1.47
